,Unnamed: 0,id,group
947,947,SIAH1,mRNA
948,948,EIF2AK2,mRNA
949,949,ELF1,mRNA
950,950,CD68,mRNA
951,951,FCER1A,mRNA
952,952,FLI1,mRNA
953,953,MEIS1,mRNA
954,954,TEK,mRNA
955,955,ELF2,mRNA
956,956,VCP,mRNA
957,957,ELF3,mRNA
958,958,KRT4,mRNA
959,959,SPRR1A,mRNA
960,960,SPRR2A,mRNA
961,961,SPRR3,mRNA
962,962,ELF4,mRNA
963,963,HBD,mRNA
964,964,ELK1,mRNA
965,965,DAP3,mRNA
966,966,EIF2AK1,mRNA
967,967,FOSL1,mRNA
968,968,FUT4,mRNA
969,969,MECOM,mRNA
970,970,PTPRZ1,mRNA
971,971,WISP2,mRNA
972,972,ZFP36,mRNA
973,973,ELK3,mRNA
974,974,MYH6,mRNA
975,975,EN1,mRNA
976,976,UTRN,mRNA
977,977,ENO1,mRNA
978,978,HSD3B2,mRNA
979,979,EOMES,mRNA
980,980,CCNB2,mRNA
981,981,CRABP1,mRNA
982,982,GFAP,mRNA
983,983,IL12B,mRNA
984,984,KRT16,mRNA
985,985,LAMA3,mRNA
986,986,NR1H4,mRNA
987,987,PARP1,mRNA
988,988,TBXAS1,mRNA
989,989,THBD,mRNA
990,990,VCAM1,mRNA
991,991,YY1,mRNA
992,992,ZEB1,mRNA
993,993,EPAS1,mRNA
994,994,CCR7,mRNA
995,995,COL10A1,mRNA
996,996,MSC,mRNA
997,997,USF2,mRNA
998,998,ERCC2,mRNA
999,999,CPD,mRNA
1000,1000,LAMTOR5,mRNA
1001,1001,ERF,mRNA
1002,1002,ETS2,mRNA
1003,1003,ERG,mRNA
1004,1004,ADAMTS1,mRNA
1005,1005,CDH5,mRNA
1006,1006,ENG,mRNA
1007,1007,EPB41L3,mRNA
1008,1008,EPB41L4B,mRNA
1009,1009,HIST1H4L,mRNA
1010,1010,ICAM2,mRNA
1011,1011,ILK,mRNA
1012,1012,KCNN2,mRNA
1013,1013,SOX4,mRNA
1014,1014,TDRD1,mRNA
1015,1015,VWF,mRNA
1016,1016,WNT11,mRNA
1017,1017,AMH,mRNA
1018,1018,AVP,mRNA
1019,1019,BLM,mRNA
1020,1020,CD24,mRNA
1021,1021,CDK4,mRNA
1022,1022,CHAT,mRNA
1023,1023,CRHBP,mRNA
1024,1024,CXCL12,mRNA
1025,1025,CYP2C19,mRNA
1026,1026,DCT,mRNA
1027,1027,ESRRA,mRNA
1028,1028,F12,mRNA
1029,1029,FOXP1,mRNA
1030,1030,HSPB1,mRNA
1031,1031,HTRA2,mRNA
1032,1032,JUNB,mRNA
1033,1033,KRT19,mRNA
1034,1034,MICB,mRNA
1035,1035,MTA3,mRNA
1036,1036,NQO1,mRNA
1037,1037,OXT,mRNA
1038,1038,PGR,mRNA
1039,1039,PTMA,mRNA
1040,1040,RET,mRNA
1041,1041,SERPINB9,mRNA
1042,1042,TAC3,mRNA
1043,1043,UGT1A4,mRNA
1044,1044,YWHAQ,mRNA
1045,1045,ZFHX3,mRNA
1046,1046,ESR2,mRNA
1047,1047,MKNK2,mRNA
1048,1048,PTPRC,mRNA
1049,1049,ESRRB,mRNA
1050,1050,BCAS2,mRNA
1051,1051,ESRRG,mRNA
1052,1052,NR0B1,mRNA
1053,1053,ETS1,mRNA
1054,1054,ANGPT2,mRNA
1055,1055,ANPEP,mRNA
1056,1056,ATXN2,mRNA
1057,1057,BMP4,mRNA
1058,1058,EMSY,mRNA
1059,1059,CASP1,mRNA
1060,1060,CD6,mRNA
1061,1061,CD8A,mRNA
1062,1062,CHUK,mRNA
1063,1063,CR1,mRNA
1064,1064,CSNK2A1,mRNA
1065,1065,CSNK2B,mRNA
1066,1066,CTGF,mRNA
1067,1067,CTSB,mRNA
1068,1068,DUSP6,mRNA
1069,1069,ECE1,mRNA
1070,1070,F13A1,mRNA
1071,1071,FGFBP1,mRNA
1072,1072,FOXD1,mRNA
1073,1073,GP6,mRNA
1074,1074,ITGB3,mRNA
1075,1075,CIP2A,mRNA
1076,1076,LCK,mRNA
1077,1077,MGAT5,mRNA
1078,1078,MMP10,mRNA
1079,1079,MMP3,mRNA
1080,1080,PF4,mRNA
1081,1081,PTHLH,mRNA
1082,1082,RHOC,mRNA
1083,1083,SQSTM1,mRNA
1084,1084,TFAP2A,mRNA
1085,1085,TMEM158,mRNA
1086,1086,TNC,mRNA
1087,1087,TNFSF14,mRNA
1088,1088,TRA,mRNA
1089,1089,TRB,mRNA
1090,1090,WAS,mRNA
1091,1091,CHRNE,mRNA
1092,1092,PDE7A,mRNA
1093,1093,AGTR1,mRNA
1094,1094,EGLN1,mRNA
1095,1095,GBA,mRNA
1096,1096,TIMP2,mRNA
1097,1097,ETV5,mRNA
1098,1098,ETV6,mRNA
1099,1099,GAS2,mRNA
1100,1100,IGFBP5,mRNA
1101,1101,ETV7,mRNA
1102,1102,EVX1,mRNA
1103,1103,GSC,mRNA
1104,1104,EWSR1,mRNA
1105,1105,PHLDA1,mRNA
1106,1106,POU4F1,mRNA
1107,1107,ADRB2,mRNA
1108,1108,ALDH1A1,mRNA
1109,1109,AXL,mRNA
1110,1110,DACT3,mRNA
1111,1111,FBXO32,mRNA
1112,1112,HOXB13,mRNA
1113,1113,KPNB1,mRNA
1114,1114,MST1,mRNA
1115,1115,PAX8,mRNA
1116,1116,PIP5K1C,mRNA
1117,1117,POLR3D,mRNA
1118,1118,RPLP0,mRNA
1119,1119,SATB1,mRNA
1120,1120,SSTR1,mRNA
1121,1121,TWIST1,mRNA
1122,1122,FHL2,mRNA
1123,1123,FIGLA,mRNA
1124,1124,TCF3,mRNA
1125,1125,EYA3,mRNA
1126,1126,GP9,mRNA
1127,1127,ID2,mRNA
1128,1128,ITGA2B,mRNA
1129,1129,MIR708,mRNA
1130,1130,MPL,mRNA
1131,1131,BATF3,mRNA
1132,1132,CASP9,mRNA
1133,1133,CD40LG,mRNA
1134,1134,CLU,mRNA
1135,1135,CSTA,mRNA
1136,1136,ERCC4,mRNA
1137,1137,EZR,mRNA
1138,1138,VEGFD,mRNA
1139,1139,FMO4,mRNA
1140,1140,HSPH1,mRNA
1141,1141,IL1A,mRNA
1142,1142,LRIG2,mRNA
1143,1143,MELTF,mRNA
1144,1144,NEFL,mRNA
1145,1145,NGF,mRNA
1146,1146,NTF3,mRNA
1147,1147,PDHA1,mRNA
1148,1148,SLC10A2,mRNA
1149,1149,SMAD4,mRNA
1150,1150,SMAD7,mRNA
1151,1151,SOX7,mRNA
1152,1152,SRR,mRNA
1153,1153,FOSB,mRNA
1154,1154,GCLC,mRNA
1155,1155,ITGAV,mRNA
1156,1156,IVL,mRNA
1157,1157,FOSL2,mRNA
1158,1158,CCR4,mRNA
1159,1159,ABCA1,mRNA
1160,1160,AGR2,mRNA
1161,1161,APOB,mRNA
1162,1162,GCG,mRNA
1163,1163,HSPA1A,mRNA
1164,1164,KRT7,mRNA
1165,1165,NKX2-1,mRNA
1166,1166,RPRM,mRNA
1167,1167,SFTPB,mRNA
1168,1168,FOXA2,mRNA
1169,1169,APOA1,mRNA
1170,1170,COL18A1,mRNA
1171,1171,SLCO1B3,mRNA
1172,1172,SOX14,mRNA
1173,1173,FOXA3,mRNA
1174,1174,CYP3A7,mRNA
1175,1175,FOXO1,mRNA
1176,1176,FOXD3,mRNA
1177,1177,CAPN6,mRNA
1178,1178,CYFIP2,mRNA
1179,1179,RARB,mRNA
1180,1180,ZNF175,mRNA
1181,1181,FOXE1,mRNA
1182,1182,MSX1,mRNA
1183,1183,FOXF1,mRNA
1184,1184,GH2,mRNA
1185,1185,FOXF2,mRNA
1186,1186,BAMBI,mRNA
1187,1187,ITGB1,mRNA
1188,1188,MT1E,mRNA
1189,1189,MT1F,mRNA
1190,1190,PDGFA,mRNA
1191,1191,PSG7,mRNA
1192,1192,WASF2,mRNA
1193,1193,FOXG1,mRNA
1194,1194,FOXH1,mRNA
1195,1195,FOXI1,mRNA
1196,1196,SLC26A4,mRNA
1197,1197,FOXJ1,mRNA
1198,1198,FOXK2,mRNA
1199,1199,SIN3A,mRNA
1200,1200,FOXL1,mRNA
1201,1201,FOXL2,mRNA
1202,1202,CDC25A,mRNA
1203,1203,CDC25B,mRNA
1204,1204,FGB,mRNA
1205,1205,KRT15,mRNA
1206,1206,VEGFB,mRNA
1207,1207,FOXN1,mRNA
1208,1208,DSG4,mRNA
1209,1209,FOXN4,mRNA
1210,1210,PANK2,mRNA
1211,1211,EDN1,mRNA
1212,1212,FSHB,mRNA
1213,1213,HYOU1,mRNA
1214,1214,KLF2,mRNA
1215,1215,NEUROG3,mRNA
1216,1216,NKX6-1,mRNA
1217,1217,NLK,mRNA
1218,1218,RAG1,mRNA
1219,1219,TXNIP,mRNA
1220,1220,GALT,mRNA
1221,1221,MYOCD,mRNA
1222,1222,PIK3CA,mRNA
1223,1223,SIRT6,mRNA
1224,1224,FOXO4,mRNA
1225,1225,PSMD11,mRNA
1226,1226,HIP1R,mRNA
1227,1227,FOXP2,mRNA
1228,1228,CNTNAP2,mRNA
1229,1229,MET,mRNA
1230,1230,SRPX,mRNA
1231,1231,SRPX2,mRNA
1232,1232,FOXP3,mRNA
1233,1233,IL2RA,mRNA
1234,1234,TLR10,mRNA
1235,1235,USP21,mRNA
1236,1236,ZNF205,mRNA
1237,1237,FOXQ1,mRNA
1238,1238,RSPO2,mRNA
1239,1239,WNT3A,mRNA
1240,1240,FUBP1,mRNA
1241,1241,FUBP3,mRNA
1242,1242,FGF9,mRNA
1243,1243,FUS,mRNA
1244,1244,RPS3A,mRNA
1245,1245,TOMM70,mRNA
1246,1246,GABPB1,mRNA
1247,1247,GABPB2,mRNA
1248,1248,AGGF1,mRNA
1249,1249,ALAS2,mRNA
1250,1250,BACE1,mRNA
1251,1251,BST2,mRNA
1252,1252,CCR3,mRNA
1253,1253,CDA,mRNA
1254,1254,DICER1,mRNA
1255,1255,DPYSL2,mRNA
1256,1256,EPOR,mRNA
1257,1257,GFI1B,mRNA
1258,1258,GNAS,mRNA
1259,1259,GP1BB,mRNA
1260,1260,GYPB,mRNA
1261,1261,HBE1,mRNA
1262,1262,HBG1,mRNA
1263,1263,HEMGN,mRNA
1264,1264,IL1RL1,mRNA
1265,1265,KLF1,mRNA
1266,1266,NFE2,mRNA
1267,1267,PPOX,mRNA
1268,1268,PTGFR,mRNA
1269,1269,SEMG1,mRNA
1270,1270,SMAD1,mRNA
1271,1271,ST2,mRNA
1272,1272,TAL1,mRNA
1273,1273,ZNF268,mRNA
1274,1274,GATA2,mRNA
1275,1275,ADH1A,mRNA
1276,1276,ERVW-1,mRNA
1277,1277,MS4A2,mRNA
1278,1278,PECAM1,mRNA
1279,1279,TSHB,mRNA
1280,1280,GATA3,mRNA
1281,1281,ALDH1A2,mRNA
1282,1282,CD8B,mRNA
1283,1283,CHST4,mRNA
1284,1284,FUT7,mRNA
1285,1285,HSD17B1,mRNA
1286,1286,IL12RB2,mRNA
1287,1287,LOX,mRNA
1288,1288,PAEP,mRNA
1289,1289,SLCO4C1,mRNA
1290,1290,STAT4,mRNA
1291,1291,GATA4,mRNA
1292,1292,FABP2,mRNA
1293,1293,FCGR2B,mRNA
1294,1294,FCGR3B,mRNA
1295,1295,FGF10,mRNA
1296,1296,HDAC9,mRNA
1297,1297,IAPP,mRNA
1298,1298,NPPB,mRNA
1299,1299,SGPL1,mRNA
1300,1300,SI,mRNA
1301,1301,GATA5,mRNA
1302,1302,SLC5A1,mRNA
1303,1303,GATA6,mRNA
1304,1304,CAV1,mRNA
1305,1305,DAB2,mRNA
1306,1306,SULT2A1,mRNA
1307,1307,GBX2,mRNA
1308,1308,GCM1,mRNA
1309,1309,ERVFRD-1,mRNA
1310,1310,PGF,mRNA
1311,1311,GCM2,mRNA
1312,1312,GFI1,mRNA
1313,1313,CYP27B1,mRNA
1314,1314,GUCY1B1,mRNA
1315,1315,MEF2C,mRNA
1316,1316,GLI1,mRNA
1317,1317,CYR61,mRNA
1318,1318,H2AFX,mRNA
1319,1319,IL1R2,mRNA
1320,1320,S100A7,mRNA
1321,1321,SOCS1,mRNA
1322,1322,IFITM5,mRNA
1323,1323,WNT2B,mRNA
1324,1324,GLI3,mRNA
1325,1325,SMO,mRNA
1326,1326,VMP1,mRNA
1327,1327,GLIS3,mRNA
1328,1328,GRHL1,mRNA
1329,1329,GSC2,mRNA
1330,1330,GTF2A1,mRNA
1331,1331,GTF2B,mRNA
1332,1332,GTF2I,mRNA
1333,1333,DNAAF4,mRNA
1334,1334,GTF3A,mRNA
1335,1335,BAG3,mRNA
1336,1336,RAD51B,mRNA
1337,1337,GZF1,mRNA
1338,1338,HAND2,mRNA
1339,1339,DBH,mRNA
1340,1340,PHOX2A,mRNA
1341,1341,HAX1,mRNA
1342,1342,HBP1,mRNA
1343,1343,MIF,mRNA
1344,1344,NCF1,mRNA
1345,1345,MMACHC,mRNA
1346,1346,BCL2A1,mRNA
1347,1347,CD1D,mRNA
1348,1348,DEFB1,mRNA
1349,1349,GRIN2B,mRNA
1350,1350,HMGCS1,mRNA
1351,1351,MICA,mRNA
1352,1352,MMP28,mRNA
1353,1353,PHB,mRNA
1354,1354,PSIP1,mRNA
1355,1355,RECK,mRNA
1356,1356,RECQL4,mRNA
1357,1357,RHOB,mRNA
1358,1358,TNFRSF10A,mRNA
1359,1359,HDAC10,mRNA
1360,1360,HDAC11,mRNA
1361,1361,IL17A,mRNA
1362,1362,TNFSF4,mRNA
1363,1363,HDAC2,mRNA
1364,1364,BMP7,mRNA
1365,1365,CAD,mRNA
1366,1366,GRM2,mRNA
1367,1367,HDAC3,mRNA
1368,1368,LGALS9,mRNA
1369,1369,LSS,mRNA
1370,1370,MBD1,mRNA
1371,1371,PRAM1,mRNA
1372,1372,ULBP1,mRNA
1373,1373,HDAC4,mRNA
1374,1374,MEF2A,mRNA
1375,1375,PTPA,mRNA
1376,1376,SLC2A4,mRNA
1377,1377,TGIF1,mRNA
1378,1378,TGIF2,mRNA
1379,1379,HDAC5,mRNA
1380,1380,SLIT2,mRNA
1381,1381,ACTN4,mRNA
1382,1382,AKAP12,mRNA
1383,1383,HDC,mRNA
1384,1384,MAML1,mRNA
1385,1385,MEF2D,mRNA
1386,1386,NR4A1,mRNA
1387,1387,IL18,mRNA
1388,1388,MYEF2,mRNA
1389,1389,STAT6,mRNA
1390,1390,HDGF,mRNA
1391,1391,SMYD1,mRNA
1392,1392,HES1,mRNA
1393,1393,MAP2,mRNA
1394,1394,PTGDS,mRNA
1395,1395,HEXIM1,mRNA
1396,1396,ACTA2,mRNA
1397,1397,OCLN,mRNA
1398,1398,PROX1,mRNA
1399,1399,HEY2,mRNA
1400,1400,HEYL,mRNA
1401,1401,HHEX,mRNA
1402,1402,HNF4A,mRNA
1403,1403,TLE1,mRNA
1404,1404,ACKR3,mRNA
1405,1405,EPHA2,mRNA
1406,1406,LRP8,mRNA
1407,1407,ACE2,mRNA
1408,1408,ALDOA,mRNA
1409,1409,ALOX5AP,mRNA
1410,1410,ARNT2,mRNA
1411,1411,ASS1,mRNA
1412,1412,BID,mRNA
1413,1413,BNIP3,mRNA
1414,1414,EDNRB,mRNA
1415,1415,EGLN3,mRNA
1416,1416,FAM162A,mRNA
1417,1417,GCK,mRNA
1418,1418,HBEGF,mRNA
1419,1419,ITGB2,mRNA
1420,1420,MUC3A,mRNA
1421,1421,NT5E,mRNA
1422,1422,PFKFB3,mRNA
1423,1423,PFKFB4,mRNA
1424,1424,PGK1,mRNA
1425,1425,PPP1R3C,mRNA
1426,1426,RORA,mRNA
1427,1427,SDHB,mRNA
1428,1428,SETD2,mRNA
1429,1429,SLC29A1,mRNA
1430,1430,TFRC,mRNA
1431,1431,TGFB3,mRNA
1432,1432,TLR2,mRNA
1433,1433,TLR6,mRNA
1434,1434,TUBB3,mRNA
1435,1435,TWIST2,mRNA
1436,1436,VHL,mRNA
1437,1437,WASF3,mRNA
1438,1438,ZNF217,mRNA
1439,1439,HIF3A,mRNA
1440,1440,HIPK2,mRNA
1441,1441,CTBP2,mRNA
1442,1442,NOX1,mRNA
1443,1443,HIRA,mRNA
1444,1444,PLB1,mRNA
1445,1445,HIVEP2,mRNA
1446,1446,HLA-E,mRNA
1447,1447,HLF,mRNA
1448,1448,HLTF,mRNA
1449,1449,HERC2,mRNA
1450,1450,OCA2,mRNA
1451,1451,HLX,mRNA
1452,1452,PAK1,mRNA
1453,1453,HMG20B,mRNA
1454,1454,CRYAB,mRNA
1455,1455,KL,mRNA
1456,1456,POU1F1,mRNA
1457,1457,RAG2,mRNA
1458,1458,SLC2A3,mRNA
1459,1459,COL11A2,mRNA
1460,1460,IGF2BP2,mRNA
1461,1461,HMGB2,mRNA
1462,1462,HMGN1,mRNA
1463,1463,HNF1A,mRNA
1464,1464,AKR1C4,mRNA
1465,1465,APOM,mRNA
1466,1466,FABP1,mRNA
1467,1467,GPR39,mRNA
1468,1468,MTTP,mRNA
1469,1469,SLC22A10,mRNA
1470,1470,SLC22A9,mRNA
1471,1471,TM4SF1,mRNA
1472,1472,UGT1A7,mRNA
1473,1473,UGT1A9,mRNA
1474,1474,UGT2B7,mRNA
1475,1475,HNF1B,mRNA
1476,1476,FXYD2,mRNA
1477,1477,UMOD,mRNA
1478,1478,ABCC6,mRNA
1479,1479,ABCG5,mRNA
1480,1480,ABCG8,mRNA
1481,1481,APOA2,mRNA
1482,1482,C1QTNF5,mRNA
1483,1483,CEACAM1,mRNA
1484,1484,CYP27A1,mRNA
1485,1485,CYP2C8,mRNA
1486,1486,CYP2C9,mRNA
1487,1487,CYP2D6,mRNA
1488,1488,GH1,mRNA
1489,1489,KCNJ11,mRNA
1490,1490,LIPC,mRNA
1491,1491,NPC1L1,mRNA
1492,1492,PCSK9,mRNA
1493,1493,RNASE2,mRNA
1494,1494,SHBG,mRNA
1495,1495,SLC22A6,mRNA
1496,1496,HNF4G,mRNA
1497,1497,HNRNPD,mRNA
1498,1498,HNRNPR,mRNA
1499,1499,HOPX,mRNA
1500,1500,FLG,mRNA
1501,1501,LOR,mRNA
1502,1502,HOXA1,mRNA
1503,1503,IER3,mRNA
1504,1504,BHLHE22,mRNA
1505,1505,EMX2,mRNA
1506,1506,IL11,mRNA
1507,1507,IL15,mRNA
1508,1508,KLF9,mRNA
1509,1509,PHGDH,mRNA
1510,1510,HOXA11,mRNA
1511,1511,HOXA4,mRNA
1512,1512,HOXA5,mRNA
1513,1513,ARHGEF1,mRNA
1514,1514,PTN,mRNA
1515,1515,HOXA7,mRNA
1516,1516,KRT10,mRNA
1517,1517,SHOX,mRNA
1518,1518,HOXB1,mRNA
1519,1519,HOXB4,mRNA
1520,1520,HOXB7,mRNA
1521,1521,THBS2,mRNA
1522,1522,HOXC10,mRNA
1523,1523,HOXB8,mRNA
1524,1524,HOXC11,mRNA
1525,1525,S100B,mRNA
1526,1526,HOXC13,mRNA
1527,1527,HOXC6,mRNA
1528,1528,MME,mRNA
1529,1529,HOXC9,mRNA
1530,1530,HOXD1,mRNA
1531,1531,HOXD13,mRNA
1532,1532,FHL1,mRNA
1533,1533,HOXD3,mRNA
1534,1534,ITGA5,mRNA
1535,1535,HOXD9,mRNA
1536,1536,HR,mRNA
1537,1537,OLR1,mRNA
1538,1538,ATG7,mRNA
1539,1539,CRYGA,mRNA
1540,1540,CRYGB,mRNA
1541,1541,GUCA2B,mRNA
1542,1542,HSD17B6,mRNA
1543,1543,HSP90B2P,mRNA
1544,1544,HSPA1B,mRNA
1545,1545,MAP3K14,mRNA
1546,1546,POLK,mRNA
1547,1547,SESN3,mRNA
1548,1548,STIP1,mRNA
1549,1549,UBB,mRNA
1550,1550,HSF2,mRNA
1551,1551,MAP2K4,mRNA
1552,1552,TXN,mRNA
1553,1553,HSF4,mRNA
1554,1554,CRYGC,mRNA
1555,1555,DNASE2B,mRNA
1556,1556,HTATIP2,mRNA
1557,1557,ZNF148,mRNA
1558,1558,ID3,mRNA
1559,1559,ID4,mRNA
1560,1560,SOX2,mRNA
1561,1561,IKBKB,mRNA
1562,1562,IKZF1,mRNA
1563,1563,FGFR4,mRNA
1564,1564,ILF2,mRNA
1565,1565,ACRV1,mRNA
1566,1566,ILF3,mRNA
1567,1567,HLA-DQA1,mRNA
1568,1568,ING1,mRNA
1569,1569,CASP3,mRNA
1570,1570,FAT1,mRNA
1571,1571,ING2,mRNA
1572,1572,TMEM71,mRNA
1573,1573,ING4,mRNA
1574,1574,ANGPT1,mRNA
1575,1575,ARL6IP5,mRNA
1576,1576,NTRK1,mRNA
1577,1577,CD40,mRNA
1578,1578,CXCL10,mRNA
1579,1579,DDX58,mRNA
1580,1580,DST,mRNA
1581,1581,ERAP2,mRNA
1582,1582,IFIT3,mRNA
1583,1583,IFNA13,mRNA
1584,1584,IL12A,mRNA
1585,1585,IL27,mRNA
1586,1586,NCF2,mRNA
1587,1587,OGN,mRNA
1588,1588,POLH,mRNA
1589,1589,PSMB10,mRNA
1590,1590,PSMB9,mRNA
1591,1591,SLPI,mRNA
1592,1592,SOCS2,mRNA
1593,1593,TAP1,mRNA
1594,1594,TAP2,mRNA
1595,1595,TAPBP,mRNA
1596,1596,IFNGR1,mRNA
1597,1597,ABCC2,mRNA
1598,1598,IFNL1,mRNA
1599,1599,IRF5,mRNA
1600,1600,MAVS,mRNA
1601,1601,PURA,mRNA
1602,1602,TLR4,mRNA
1603,1603,TNPO1,mRNA
1604,1604,MS4A1,mRNA
1605,1605,PDLIM7,mRNA
1606,1606,IRF6,mRNA
1607,1607,IFNA2,mRNA
1608,1608,IFNL2,mRNA
1609,1609,IFNL3,mRNA
1610,1610,IRF8,mRNA
1611,1611,NCAM1,mRNA
1612,1612,SP100,mRNA
1613,1613,ISL1,mRNA
1614,1614,JARID2,mRNA
1615,1615,MYL7,mRNA
1616,1616,JDP2,mRNA
1617,1617,ALOX12,mRNA
1618,1618,BECN1,mRNA
1619,1619,BEX2,mRNA
1620,1620,CA2,mRNA
1621,1621,CTSL,mRNA
1622,1622,CYP2J2,mRNA
1623,1623,DCN,mRNA
1624,1624,DDX21,mRNA
1625,1625,ELN,mRNA
1626,1626,FGF7,mRNA
1627,1627,GJA1,mRNA
1628,1628,LBP,mRNA
1629,1629,LGALS3,mRNA
1630,1630,MAT2A,mRNA
1631,1631,MGP,mRNA
1632,1632,MMP12,mRNA
1633,1633,MMP20,mRNA
1634,1634,NEIL1,mRNA
1635,1635,NOX5,mRNA
1636,1636,OPRM1,mRNA
1637,1637,PDK1,mRNA
1638,1638,RARG,mRNA
1639,1639,REN,mRNA
1640,1640,SMN1,mRNA
1641,1641,SYK,mRNA
1642,1642,TNFRSF1B,mRNA
1643,1643,JUND,mRNA
1644,1644,GAST,mRNA
1645,1645,NQO2,mRNA
1646,1646,KAT2B,mRNA
1647,1647,LIN28A,mRNA
1648,1648,NPAS2,mRNA
1649,1649,KAT6A,mRNA
1650,1650,KCNIP3,mRNA
1651,1651,SLC8A3,mRNA
1652,1652,TG,mRNA
1653,1653,KDM2A,mRNA
1654,1654,EREG,mRNA
1655,1655,KDM4B,mRNA
1656,1656,KDM4C,mRNA
1657,1657,JAG1,mRNA
1658,1658,KHDRBS1,mRNA
1659,1659,RPL3,mRNA
1660,1660,KLF10,mRNA
1661,1661,ITGAD,mRNA
1662,1662,PTGS1,mRNA
1663,1663,KLF11,mRNA
1664,1664,KLF12,mRNA
1665,1665,KLF13,mRNA
1666,1666,KLF14,mRNA
1667,1667,KLF15,mRNA
1668,1668,CLCNKA,mRNA
1669,1669,LRP5,mRNA
1670,1670,KLF16,mRNA
1671,1671,CCR5,mRNA
1672,1672,FABP5,mRNA
1673,1673,SELL,mRNA
1674,1674,KLF3,mRNA
1675,1675,CKM,mRNA
1676,1676,ALPI,mRNA
1677,1677,CD14,mRNA
1678,1678,GPA33,mRNA
1679,1679,HSPA8,mRNA
1680,1680,IFITM3,mRNA
1681,1681,LAMA1,mRNA
1682,1682,LXN,mRNA
1683,1683,PFKP,mRNA
1684,1684,TAGLN,mRNA
1685,1685,ZNF750,mRNA
1686,1686,FASN,mRNA
1687,1687,MYH11,mRNA
1688,1688,NOTCH1,mRNA
1689,1689,KLF6,mRNA
1690,1690,ASAH1,mRNA
1691,1691,CERS2,mRNA
1692,1692,CGB5,mRNA
1693,1693,KRT12,mRNA
1694,1694,LTC4S,mRNA
1695,1695,PSG3,mRNA
1696,1696,PSG5,mRNA
1697,1697,PTTG1,mRNA
1698,1698,KLF7,mRNA
1699,1699,SLC13A4,mRNA
1700,1700,KLF8,mRNA
1701,1701,EPSTI1,mRNA
1702,1702,SLC22A3,mRNA
1703,1703,PDCD5,mRNA
1704,1704,L3MBTL1,mRNA
1705,1705,LCOR,mRNA
1706,1706,LDB1,mRNA
1707,1707,CCL7,mRNA
1708,1708,CTLA4,mRNA
1709,1709,CYLD,mRNA
1710,1710,EDA,mRNA
1711,1711,MYCBP,mRNA
1712,1712,LHX2,mRNA
1713,1713,LHX3,mRNA
1714,1714,LHX4,mRNA
1715,1715,LIMD1,mRNA
1716,1716,LMO2,mRNA
1717,1717,GYPA,mRNA
1718,1718,NFATC1,mRNA
1719,1719,LMO3,mRNA
1720,1720,LMO4,mRNA
1721,1721,DLG4,mRNA
1722,1722,MTA1,mRNA
1723,1723,LMX1B,mRNA
1724,1724,COL4A1,mRNA
1725,1725,COL4A4,mRNA
1726,1726,NLRP2,mRNA
1727,1727,NPHS2,mRNA
1728,1728,LRF,mRNA
1729,1729,COMP,mRNA
1730,1730,LRRFIP1,mRNA
1731,1731,MAF,mRNA
1732,1732,ITGB7,mRNA
1733,1733,MAFB,mRNA
1734,1734,MAFF,mRNA
1735,1735,MAFG,mRNA
1736,1736,MAFK,mRNA
1737,1737,MAL,mRNA
1738,1738,MYL9,mRNA
1739,1739,TNFRSF12A,mRNA
1740,1740,MAX,mRNA
1741,1741,MAZ,mRNA
1742,1742,TSG101,mRNA
1743,1743,ADGRB1,mRNA
1744,1744,KLK10,mRNA
1745,1745,MYOG,mRNA
1746,1746,MCM2,mRNA
1747,1747,SNF8,mRNA
1748,1748,MDM4,mRNA
1749,1749,MECP2,mRNA
1750,1750,CDKL5,mRNA
1751,1751,UBE2C,mRNA
1752,1752,MED15,mRNA
1753,1753,MED23,mRNA
1754,1754,COX6A1,mRNA
1755,1755,MAPK14,mRNA
1756,1756,MAPK7,mRNA
1757,1757,SOST,mRNA
1758,1758,TNNI3,mRNA
1759,1759,MEF2B,mRNA
1760,1760,CPT1B,mRNA
1761,1761,ITGA9,mRNA
1762,1762,SOX3,mRNA
1763,1763,MEIS2,mRNA
1764,1764,IL17RB,mRNA
1765,1765,MEN1,mRNA
1766,1766,CDKN2C,mRNA
1767,1767,RAD51AP1,mRNA
1768,1768,ACP5,mRNA
1769,1769,BIRC7,mRNA
1770,1770,CTSK,mRNA
1771,1771,GPNMB,mRNA
1772,1772,KCNMA1,mRNA
1773,1773,KIT,mRNA
1774,1774,MC1R,mRNA
1775,1775,MLANA,mRNA
1776,1776,PMEL,mRNA
1777,1777,PRKCB,mRNA
1778,1778,SERPINF1,mRNA
1779,1779,TRAP,mRNA
1780,1780,TRPM1,mRNA
1781,1781,TYR,mRNA
1782,1782,TYRP1,mRNA
1783,1783,MKL1,mRNA
1784,1784,SCAI,mRNA
1785,1785,MLL2,mRNA
1786,1786,MLL3,mRNA
1787,1787,MLL4,mRNA
1788,1788,COX1,mRNA
1789,1789,MLLT10,mRNA
1790,1790,MLLT3,mRNA
1791,1791,SCNN1A,mRNA
1792,1792,MLX,mRNA
1793,1793,MLXIPL,mRNA
1794,1794,LTA,mRNA
1795,1795,MCM7,mRNA
1796,1796,DLK1,mRNA
1797,1797,NOTCH3,mRNA
1798,1798,ZHX2,mRNA
1799,1799,MSX2,mRNA
